read_pct_rounded,pause,bandwidth_mean,bandwidth_std,rd_percentage_actual_mean,latency_mean,latency_std,bandwidth_smooth,latency_smooth,rw_ratio
50.0,5000.0,0.0,0.5179183160420032,0.5006957657430212,176.56243500434027,0.21032693004542433,0.0,176.56243500434027,50
50.0,900.0,125.61801293385827,1.1241869498802497,0.5003002931093051,185.4455942925347,0.4943089847828794,125.61801293385827,185.4455942925347,50
50.0,600.0,183.3732507267029,1.963118870397697,0.5021423965823514,202.51604269748262,1.8908862823901182,183.3732507267029,202.51604269748262,50
50.0,450.0,241.66810439215064,2.3313309585210558,0.5014366125933909,259.15736024305556,4.15447749206819,241.66810439215064,259.15736024305556,50
50.0,380.0,288.40351813402737,2.3622738979686453,0.5003601331294983,308.31438899739584,3.1394317177762185,288.40351813402737,308.31438899739584,50
50.0,340.0,321.22821800315705,3.155267689789123,0.5002234344388924,336.38120724826393,2.0005382535696627,321.22821800315705,336.38120724826393,50
50.0,300.0,359.4418973477278,2.6781916097298533,0.5014396065142646,387.59397227647565,8.669903814127425,359.4418973477278,387.59397227647565,50
50.0,0.0,368.14385149746323,0.5614037611326579,0.5002659101071111,644.8869383680556,0.8484855437579141,368.14385149746323,644.8869383680556,50
51.0,40000.0,0.0,0.03457443580485491,0.5101992999594103,176.3419390733507,0.28338736820549704,0.0,176.3419390733507,51
51.0,900.0,128.33666838186045,5.90060668688478,0.5076492945024169,186.48410091145834,1.0680100796742664,128.33666838186045,186.48410091145834,51
51.0,600.0,190.7638229490843,4.354523638223613,0.5088960082283543,205.68982449001737,2.9925967736096237,190.7638229490843,205.68982449001737,51
51.0,550.0,207.40020469331094,6.961586560772751,0.5081216528445301,220.17755908203125,7.354297384093571,207.40020469331094,220.17755908203125,51
51.0,450.0,246.52121463384577,13.302791964358482,0.508251041520155,267.9061694878472,12.510206609093851,246.52121463384577,267.9061694878472,51
51.0,380.0,293.81867039401277,8.914578393283431,0.5076360920005194,311.7578766818576,6.99590697231853,293.81867039401277,311.7578766818576,51
51.0,340.0,326.4873256296966,9.906480109573243,0.507628819386814,341.15592643229166,9.651834076325052,326.4873256296966,341.15592643229166,51
51.0,300.0,367.1446131760338,8.300566606239498,0.5082569604671703,405.64776334635417,25.40714339438601,367.1446131760338,405.64776334635417,51
51.0,260.0,373.9986498986337,2.3503184073171783,0.5077527107920318,532.1849887152778,6.023901918736233,373.9986498986337,532.1849887152778,51
52.0,40000.0,0.0,0.16673041284449341,0.5197955335986406,176.61806510416667,0.33634596321620064,0.0,176.61806510416667,52
