read_pct_rounded,pause,bandwidth_mean,bandwidth_std,rd_percentage_actual_mean,latency_mean,latency_std,bandwidth_smooth,latency_smooth,rw_ratio
50.0,3000.0,0.0,0.08218592127456925,0.5037113159086152,119.08956989692352,0.023083960722261845,0.0,119.08956989692352,50
50.0,1000.0,58.91325439143619,0.05465551147905873,0.5013694956622786,125.60338875032107,0.048021614460815994,58.91325439143619,125.60338875032107,50
50.0,600.0,95.33955339277917,0.035390586058236376,0.5009072224925047,134.87471784601487,0.035085065546929334,95.33955339277917,134.87471784601487,50
50.0,450.0,124.17462249985665,0.0550549593459126,0.5006157472453455,146.98806784866554,0.10734091438301166,124.17462249985665,146.98806784866554,50
50.0,380.0,144.67746548675038,0.05384398276279784,0.5005688228105075,159.37325581542578,0.12279155780742274,144.67746548675038,159.37325581542578,50
50.0,340.0,159.53006576134797,0.06830952390239518,0.5004376760178804,171.05038777807258,0.05605281089326978,159.53006576134797,171.05038777807258,50
50.0,300.0,178.2241103686067,0.1598325884758898,0.5003988570046236,192.1215113936438,0.4309719631723677,178.2241103686067,192.1215113936438,50
50.0,260.0,197.46168891348358,0.22738841142052077,0.5003263154410295,233.80410201366863,0.46510247472768146,197.46168891348358,233.80410201366863,50
50.0,200.0,218.63464172751128,0.19607297261786247,0.49877897137586197,356.4840500160403,0.8152426695358368,218.63464172751128,356.4840500160403,50
50.0,140.0,223.9406755282017,0.09298737730429017,0.5022749647019609,385.9139070615324,0.27116589839293825,223.9406755282017,385.9139070615324,50
51.0,40000.0,0.0,0.08527834385880342,0.5119364813131001,116.32538905922901,0.044395478307175426,0.0,116.32538905922901,51
51.0,1000.0,58.82873712858946,0.0021498899859231303,0.5121639026258666,125.46233119169767,0.10816720992604857,58.82873712858946,125.46233119169767,51
51.0,600.0,95.36153857548356,0.056179529447755686,0.5118175919186139,134.39900754104355,0.10367905919357367,95.36153857548356,134.39900754104355,51
51.0,450.0,123.98077399277902,0.05492120355424477,0.5120016729322733,146.32634736915688,0.05668406606904184,123.98077399277902,146.32634736915688,51
51.0,380.0,144.244699647273,0.23603761769534753,0.5120166713898321,158.078027865422,0.11133055934320873,144.244699647273,158.078027865422,51
51.0,340.0,158.56470887884583,0.26664540852558516,0.5119362911050708,168.98021965834934,0.1026407421399457,158.56470887884583,168.98021965834934,51
51.0,300.0,176.33906217858154,0.39613711638059584,0.5119083654513684,187.84499371150582,0.08571992695699415,176.33906217858154,187.84499371150582,51
51.0,260.0,196.80432771353674,0.06903497657945654,0.5118314206479812,225.63138234015193,0.48022892456237226,196.80432771353674,225.63138234015193,51
51.0,200.0,219.43541963798637,0.08543433471543525,0.5098534305491462,348.4293419725033,0.6956073691364814,219.43541963798637,348.4293419725033,51
51.0,140.0,225.33768158020226,0.08802918878494806,0.5137521070037528,389.89777372049815,0.34209854823825664,225.33768158020226,389.89777372049815,51
53.0,100000.0,0.0,,0.5329829259891891,116.14325128391829,0.021429696039993142,0.0,116.14325128391829,53
53.0,1500.0,43.35321688057701,0.013853745673317706,0.5331817435438294,122.64798066854782,0.05504880941718478,43.35321688057701,122.64798066854782,53
53.0,800.0,79.35029189965003,0.0613690310726255,0.5337153745193387,129.48212515647427,0.04410215967634934,79.35029189965003,129.48212515647427,53
53.0,600.0,104.03467966858567,0.036547423424106606,0.5342348556928638,136.9475117029651,0.10975854595277658,104.03467966858567,136.9475117029651,53
53.0,260.0,210.44635056817046,0.8926628675732756,0.5298497426812587,267.37464533487173,0.5107425514245868,210.44635056817046,267.37464533487173,53
53.0,200.0,223.37802550511836,1.0128306207990645,0.5288228585328086,345.1034811057996,4.024592209572826,223.37802550511836,345.1034811057996,53
53.0,55.0,228.45517607926718,1.5714338188779222,0.5312526009563036,390.2662034922544,9.964887833631742,228.45517607926718,390.2662034922544,53
54.0,100000.0,0.0,0.06562182429328867,0.538851917501276,116.15501100589347,0.02683332519956202,0.0,116.15501100589347,54
54.0,1500.0,40.866371551930435,0.06832521587478645,0.5432974853420941,122.10617899213266,0.016250085687170873,40.866371551930435,122.10617899213266,54
54.0,800.0,74.62109215242457,0.027956886044641686,0.5429300821281443,128.39889081529734,0.03307502305067259,74.62109215242457,128.39889081529734,54
54.0,550.0,105.83393153345425,0.050661870555852674,0.5434559543661511,137.5915573693052,0.056476102405782325,105.83393153345425,137.5915573693052,54
54.0,450.0,136.32335276804963,0.16499090027504623,0.5367817331641543,151.77555836390277,0.11777379832812711,136.32335276804963,151.77555836390277,54
54.0,380.0,159.53939249957898,0.12680490635075473,0.5394118564414923,167.28191811226841,0.18297850721485168,159.53939249957898,167.28191811226841,54
54.0,340.0,175.5478241187617,0.13396207531734683,0.5387891191321573,183.28812305559032,0.06779498141793835,175.5478241187617,183.28812305559032,54
54.0,300.0,194.1429537717196,0.0750803945364506,0.5357504891494682,213.06354600910493,0.13811184118035238,194.1429537717196,213.06354600910493,54
54.0,260.0,200.40863154600586,0.07926748553187171,0.5449111372854752,224.65044797986866,0.20147599300528,200.40863154600586,224.65044797986866,54
54.0,220.0,221.2592278992813,2.481193704713649,0.5399060393107088,311.9647122143308,6.315560919564634,221.2592278992813,311.9647122143308,54
54.0,90.0,226.4374153644288,0.09883777805657684,0.5380423258458081,378.08584764254033,0.40150659044409875,226.4374153644288,378.08584764254033,54
56.0,100000.0,0.0,0.05543504948776326,0.5599733089422334,116.19789418619199,0.058029370341659024,0.0,116.19789418619199,56
56.0,1500.0,43.89260612563194,0.06473483972680426,0.5577701055765711,122.46504531350456,0.0011280476632716727,43.89260612563194,122.46504531350456,56
56.0,800.0,80.12148360369704,0.031540773255547834,0.5577871372524934,129.30540488862786,0.0970430739374353,80.12148360369704,129.30540488862786,56
56.0,600.0,104.8049149326093,0.07173575437047555,0.5581161824264432,136.23777854105595,0.5826266271590349,104.8049149326093,136.23777854105595,56
56.0,450.0,137.44489606507182,0.11420318211664064,0.5620124118169892,151.51435007836372,0.042884151093115205,137.44489606507182,151.51435007836372,56
56.0,300.0,196.3163415877165,0.15624224836446732,0.5634318478232987,211.43810986075349,0.2778159860231489,196.3163415877165,211.43810986075349,56
56.0,180.0,218.64808573368916,0.3906785811785945,0.5628735076933002,286.6614905187686,0.3475219598910107,218.64808573368916,286.6614905187686,56
56.0,140.0,224.2903571943084,0.09714549076938733,0.5572021372630512,356.99862604155624,0.23341544680133314,224.2903571943084,356.99862604155624,56
56.0,30.0,229.41325377197003,0.10357766145340937,0.5600356764482702,378.1064117510585,0.36534633755698664,229.41325377197003,378.1064117510585,56
57.0,100000.0,0.0,0.062201857211941936,0.5707328763927085,116.2060037966814,0.05244887283167835,0.0,116.2060037966814,57
57.0,1000.0,61.56046893599423,0.022350187023280604,0.5712289187550824,125.29628447369755,0.03834832396129523,61.56046893599423,125.29628447369755,57
57.0,600.0,99.74421232904622,0.15106358119145133,0.5718007425489361,134.54430356194442,0.07060673410142801,99.74421232904622,134.54430356194442,57
57.0,450.0,130.36975746649438,0.06051503970721801,0.5737227514066408,146.78207221675487,0.05599400417283058,130.36975746649438,146.78207221675487,57
57.0,380.0,162.19564327531805,0.04854400271590638,0.5682847020538094,167.56989331070432,0.1624082706185274,162.19564327531805,167.56989331070432,57
57.0,340.0,178.427231303428,0.1473211618945042,0.5679568915534691,183.00946497203108,0.2273412616027255,178.427231303428,183.00946497203108,57
57.0,260.0,206.00991913380074,3.2117940014924957,0.572433942788353,233.34237946208464,8.309256066822519,206.00991913380074,233.34237946208464,57
