read_pct_rounded,pause,bandwidth_mean,bandwidth_std,rd_percentage_actual_mean,latency_mean,latency_std,bandwidth_smooth,latency_smooth,rw_ratio
51.0,40000.0,0.0,0.0012987822163516044,0.5115388315608851,114.88163950659391,0.09656641964236748,0.0,114.88163950659391,51
51.0,2000.0,30.35757283555556,0.010736564146044694,0.5103018072168676,122.51335901240037,0.04795003218128054,30.35757283555556,122.51335901240037,51
51.0,1000.0,59.23746439111111,0.0815216213360035,0.5097897946312684,130.65141131897536,0.011426836881999329,59.23746439111111,130.65141131897536,51
51.0,700.0,83.32896661333335,0.009961871027187052,0.5103401457151396,140.79951128206426,0.031746362823218265,83.32896661333335,140.79951128206426,51
51.0,600.0,96.15777834666666,0.026637925817841523,0.5109078575876386,148.78543985373344,0.047802791435995966,96.15777834666666,148.78543985373344,51
51.0,450.0,125.61570908444445,0.028058236748931112,0.5117037944369827,176.9848428794556,0.126848206737686,125.61570908444445,176.9848428794556,51
51.0,380.0,145.75451982222225,0.04552589016307022,0.5118237604659331,211.11306190878747,0.08783455283381938,145.75451982222225,211.11306190878747,51
51.0,340.0,160.6371511466667,0.029360054925632862,0.5117173441105239,254.61614868596712,0.15199497092725245,160.6371511466667,254.61614868596712,51
51.0,300.0,176.22294243555555,0.13995157127605481,0.5116812226528441,328.9251099402442,0.09251345866211168,176.22294243555555,328.9251099402442,51
51.0,220.0,181.30076700444445,0.16930057140276028,0.5086757236648265,432.9567741814742,0.22560533659172438,181.30076700444445,432.9567741814742,51
51.0,140.0,187.51485923555558,0.06097152672135735,0.5128095145902355,490.7103207860752,0.2512183870653429,187.51485923555558,490.7103207860752,51
53.0,200000.0,0.0,,0.5328338150266356,114.41384668987403,0.0064509727599806905,0.0,114.41384668987403,53
53.0,3000.0,22.327340444444445,0.008311625814583078,0.5342617107311174,120.68325608762773,0.07126010691860916,22.327340444444445,120.68325608762773,53
53.0,1000.0,64.83010794666667,0.03125261393228577,0.533832264438655,132.4252865134816,0.020224397833299917,64.83010794666667,132.4252865134816,53
53.0,700.0,90.90746282666667,0.029516640004964997,0.5339107850588832,144.5889705624896,0.26341080520143,90.90746282666667,144.5889705624896,53
53.0,600.0,104.94897820444446,0.020984259542387605,0.5348281861387306,155.106111289386,0.08498028534677948,104.94897820444446,155.106111289386,53
53.0,340.0,172.96127388444447,0.07409755228793873,0.5321752862261326,296.5705173878368,0.5382838797879075,172.96127388444447,296.5705173878368,53
53.0,260.0,182.75143779555557,0.2103198369434202,0.5287358770948773,409.12194046532755,0.12712252116509914,182.75143779555557,409.12194046532755,53
53.0,140.0,188.38640682666667,0.13473102861586214,0.5280796060755408,481.22992191673694,0.25341187629505535,188.38640682666667,481.22992191673694,53
53.0,65.0,193.59043847111113,0.02385123805382352,0.5312627719169815,508.6939932898346,0.5133885398324463,193.59043847111113,508.6939932898346,53
54.0,200000.0,0.0,,0.5373493870124112,114.41384668987403,0.0064509727599806905,0.0,114.41384668987403,54
54.0,3000.0,20.950058808888894,0.013116082185484672,0.5416306218402923,120.21106135180054,0.035945426681384306,20.950058808888894,120.21106135180054,54
