read_pct_rounded,pause,bandwidth_mean,bandwidth_std,rd_percentage_actual_mean,latency_mean,latency_std,bandwidth_smooth,latency_smooth,rw_ratio
50.0,40000.0,0.0,,0.5045957415035405,128.88847913043483,0.05739312680070314,0.0,128.88847913043483,50
50.0,380.0,124.58557610666668,0.7382386369583452,0.5000923558636754,135.87098670164454,0.04248486406687399,124.58557610666668,135.87098670164454,50
50.0,180.0,238.79167018666666,0.5649739678069867,0.5002938941931608,143.3236972065537,0.0733328683923447,238.79167018666666,143.3236972065537,50
50.0,140.0,361.19225002666667,0.4414081581530773,0.5000748846691594,150.73628998874892,0.09836838096244029,361.19225002666667,150.73628998874892,50
50.0,100.0,473.1314658133333,0.5516483893865114,0.5001151450909035,166.5233554320357,0.13404389105665543,473.1314658133333,166.5233554320357,50
50.0,90.0,512.9876590933333,0.676987649041578,0.5000380481124224,175.44316167422497,0.13063349016244158,512.9876590933333,175.44316167422497,50
50.0,60.0,668.37987712,0.8247321483079445,0.4998380561943306,187.15659648712145,0.20653306535148833,668.37987712,187.15659648712145,50
50.0,50.0,731.6687854933334,3.1141554667637155,0.4983423331923546,199.78443494848838,0.5544988548166727,731.6687854933334,199.78443494848838,50
50.0,40.0,797.4828514133334,0.8683045846925435,0.499951236807876,212.98197930484534,0.12126863160475024,797.4828514133334,212.98197930484534,50
50.0,15.0,833.4478596266666,0.7400162082848788,0.5016607096084734,224.68304025254966,0.16516032357447707,833.4478596266666,224.68304025254966,50
51.0,200000.0,0.0,,0.5137795229744113,128.5653421668006,0.11326849385687035,0.0,128.5653421668006,51
51.0,450.0,106.33952682666666,0.8791423013898171,0.5099570370490969,135.8700736343595,0.07025877989527898,106.33952682666666,135.8700736343595,51
51.0,180.0,235.21549653333332,0.34255577421946404,0.5119711954760321,143.20870731655586,0.11050020640618999,235.21549653333332,143.20870731655586,51
51.0,120.0,412.9252177066667,0.046236450806158985,0.5112718438040479,156.83188335934688,0.4280663929033519,412.9252177066667,156.83188335934688,51
51.0,100.0,470.9503863466667,0.16642589130427582,0.5109629912259605,165.4657580687248,0.2449454535601351,470.9503863466667,165.4657580687248,51
51.0,90.0,522.8319808,1.4866833020798524,0.5107004434747332,175.88217259640908,0.06357294821872778,522.8319808,175.88217259640908,51
51.0,60.0,673.3149388800001,1.6427425833219746,0.5096379583704786,187.51710392522423,0.24060871719442534,673.3149388800001,187.51710392522423,51
51.0,50.0,741.1055581866667,12.065782987063411,0.5080394944623204,199.81469203026623,0.5958739789242818,741.1055581866667,199.81469203026623,51
51.0,40.0,803.9184362666666,1.3040031885621297,0.51171141893236,215.44485804975076,0.09529675633814837,803.9184362666666,215.44485804975076,51
53.0,200000.0,0.0,0.027779040698694676,0.5269736413992887,128.94467075391023,0.40495514003267974,0.0,128.94467075391023,53
53.0,380.0,127.42305877333332,4.764582553245732,0.5278870550537641,136.14468052045285,0.3731592481622824,127.42305877333332,136.14468052045285,53
53.0,180.0,243.21779797333332,11.98635092716176,0.5312221337997859,143.47878658816725,0.4787722590726481,243.21779797333332,143.47878658816725,53
53.0,140.0,386.3139810133334,0.14418701234701348,0.5293040393189674,152.04851737405565,0.03376006758174303,386.3139810133334,152.04851737405565,53
53.0,120.0,446.5843515733334,0.28414580687101626,0.5294479015854919,161.08888277750742,1.181848448315038,446.5843515733334,161.08888277750742,53
53.0,100.0,505.0041937066667,0.4093401284666448,0.5292387669154809,173.30405466665607,0.14439424905059806,505.0041937066667,173.30405466665607,53
53.0,65.0,654.3369725866667,15.25203558850436,0.5312371322308191,183.45562980281048,2.5355382182006156,654.3369725866667,183.45562980281048,53
53.0,55.0,718.5313922133333,15.030965290544593,0.5301584933056157,195.63100023026084,2.8857119944410305,718.5313922133333,195.63100023026084,53
53.0,45.0,769.4367022933334,3.182152608403775,0.5321939154087008,206.48676274944444,0.021932321729352233,769.4367022933334,206.48676274944444,53
53.0,35.0,800.0853776,2.089682158747586,0.5307992218489096,217.1723886134463,1.335385445239881,800.0853776,217.1723886134463,53
54.0,200000.0,0.0,0.015924096500256626,0.5392197110334991,128.94177287605942,0.6854333375865181,0.0,128.94177287605942,54
54.0,450.0,111.92392277333333,0.9689497260477972,0.5391275883292895,136.233532396061,0.06388542735155238,111.92392277333333,136.233532396061,54
54.0,140.0,353.2686523733333,1.113427973086957,0.5363081441309153,148.85233280397128,1.7472798528862306,353.2686523733333,148.85233280397128,54
54.0,100.0,473.1110976,0.4379082525346702,0.5356694092760969,165.37272137565267,0.0889879096433755,473.1110976,165.37272137565267,54
54.0,90.0,517.8769873066667,0.08094252071314872,0.5352137649928373,175.60666366852112,0.2512247761994376,517.8769873066667,175.60666366852112,54
54.0,65.0,649.8557021866667,0.39215781658091,0.5441430774301322,186.06830507556325,0.1304732758239703,649.8557021866667,186.06830507556325,54
54.0,55.0,713.5775342933333,1.5813339269413582,0.5429278179236133,197.38231310505216,0.17139569834507548,713.5775342933333,197.38231310505216,54
54.0,45.0,770.8132765866667,0.9316031952157587,0.5410483294129986,211.25617669149528,0.22082715928209343,770.8132765866667,211.25617669149528,54
54.0,15.0,830.11932352,7.985092535321613,0.5405847074623009,222.56111662773756,0.6517329827756436,830.11932352,222.56111662773756,54
55.0,200000.0,0.0,0.02274422218869544,0.5505986194832232,128.660307847411,0.5180568808165991,0.0,128.660307847411,55
